PM1,PM2.5,PM10,Tempature,Gas,Humidity,Pressure,Altitude,TimeinSeconds,Time
0,0,0,23.195625,56041,17.024882662002977,1012.3243976274016,7.709124159313707,1676509133.4076393,2023-02-15 16:58:53.407649
0,0,0,23.1971875,56190,17.020177372762717,1012.3270477981082,7.687043365976528,1676509134.6005752,2023-02-15 16:58:54.600584
0,0,0,23.19796875,56078,17.0297879300601,1012.3317561056435,7.647814625176682,1676509135.8001673,2023-02-15 16:58:55.800176
0,0,0,23.199140625,56265,17.04899156437904,1012.3388185845073,7.588971644660654,1676509136.993307,2023-02-15 16:58:56.993316
0,0,0,23.200703125,56153,17.049071575087023,1012.3330106896716,7.637361689825467,1676509138.1930244,2023-02-15 16:58:58.193032
0,0,0,23.201875,56190,17.05870469838575,1012.3316150803947,7.648989619115842,1676509139.3925164,2023-02-15 16:58:59.392526
0,0,0,23.2034375,56302,17.07314598391866,1012.3342652508383,7.626908955438707,1676509140.592292,2023-02-15 16:59:00.592301
0,0,0,23.20421875,56190,17.073186041147554,1012.3355903368266,7.6158686347623705,1676509141.791798,2023-02-15 16:59:01.791807
0,0,0,23.2048046875,56415,17.087579169907002,1012.3332008941476,7.635776946278008,1676509142.985274,2023-02-15 16:59:02.985282
0,0,0,23.2067578125,56565,17.082891469998316,1012.3382052357381,7.594081915045646,1676509144.1853423,2023-02-15 16:59:04.185351
0,0,0,23.2075390625,56340,17.10208447078955,1012.3293805068362,7.667607653183877,1676509145.3856275,2023-02-15 16:59:05.385635
0,0,0,23.208515625,56565,17.087769590564697,1012.3276535731997,7.68199615254618,1676509146.5866463,2023-02-15 16:59:06.586655
0,0,0,23.20890625,56565,17.097366131475038,1012.3232411917697,7.7187594084742095,1676509147.7877188,2023-02-15 16:59:07.787727
0,0,0,23.210078125,56565,17.08784976990225,1012.3235371465337,7.716293556685878,1676509148.9885292,2023-02-15 16:59:08.988537
0,0,0,23.2106640625,56528,17.07830409631741,1012.3194560141426,7.7502970060868215,1676509150.1822503,2023-02-15 16:59:10.182259
0,0,0,23.213203125,56717,17.083222129251364,1012.322070801301,7.728510936323979,1676509151.3830497,2023-02-15 16:59:11.383059
0,0,0,23.2145703125,56793,17.073716830435686,1012.3311562652088,7.652812375660232,1676509152.576941,2023-02-15 16:59:12.576950
0,0,0,23.21671875,56641,17.07382700147542,1012.3314168783494,7.650640998825748,1676509153.7778077,2023-02-15 16:59:13.777817
0,0,0,23.21671875,56831,17.064252304910134,1012.3246502412903,7.707019419266716,1676509154.9799945,2023-02-15 16:59:14.980002
0,0,0,23.217109375,57022,17.064272326226973,1012.3270044286842,7.687404712621806,1676509156.1867883,2023-02-15 16:59:16.186798
0,0,0,23.21671875,56717,17.069039553164092,1012.3229585822852,7.721114069892088,1676509157.3962176,2023-02-15 16:59:17.396226
0,0,0,23.217109375,56946,17.069059579505033,1012.320237788652,7.743783356809402,1676509158.5898952,2023-02-15 16:59:18.589904
0,0,0,23.217890625,57138,17.07867475925725,1012.3215628371657,7.732743224498177,1676509159.789497,2023-02-15 16:59:19.789505
0,0,0,23.2173046875,57293,17.064282336916172,1012.3171857302848,7.769212755684535,1676509160.9888947,2023-02-15 16:59:20.988903
0,0,0,23.217109375,57138,17.059485273006207,1012.3117794909492,7.814257071672679,1676509162.181896,2023-02-15 16:59:22.181905
0,0,0,23.217890625,57604,17.0499517794708,1012.3114128675753,7.81731175279397,1676509163.374859,2023-02-15 16:59:23.374869
0,0,0,23.2188671875,57487,17.030857093556254,1012.307994171808,7.845796137497651,1676509164.567728,2023-02-15 16:59:24.567737
0,0,0,23.2188671875,57565,17.035642969044194,1012.3215274840306,7.73303778208108,1676509165.7673573,2023-02-15 16:59:25.767366
0,0,0,23.2192578125,57722,17.01652063895645,1012.3255733389478,7.6993283152506455,1676509166.9670503,2023-02-15 16:59:26.967059
0,0,0,23.2188671875,57370,17.021285942751295,1012.3232191485262,7.718943069576198,1676509168.1663804,2023-02-15 16:59:28.166389
0,0,0,23.218671875,57761,17.002136063632243,1012.305971251186,7.862651037310334,1676509169.36281,2023-02-15 16:59:29.362818
0,0,0,23.2176953125,57683,16.982949533263415,1012.2992399857935,7.918735887966795,1676509170.5557477,2023-02-15 16:59:30.555758
0,0,0,23.2173046875,57643,16.987713452061257,1012.2901191816621,7.994730838517311,1676509171.7487473,2023-02-15 16:59:31.748756
0,0,0,23.2173046875,57959,16.987713452061257,1012.2816608906712,8.065206195237497,1676509172.9483232,2023-02-15 16:59:32.948332
0,0,0,23.2173046875,57801,16.97336248778278,1012.273202602277,8.135682007128665,1676509174.14781,2023-02-15 16:59:34.147818
0,0,0,23.217890625,58039,16.978175839005903,1012.2708130266099,8.155592420205004,1676509175.3406608,2023-02-15 16:59:35.340670
0,0,0,23.218671875,58039,16.973432229028194,1012.2755213343557,8.11636191310512,1676509176.5336406,2023-02-15 16:59:36.533649
0,0,0,23.2192578125,57999,16.968678838666722,1012.2731317519747,8.136272345193671,1676509177.7265534,2023-02-15 16:59:37.726562
0,0,0,23.217890625,57761,16.97339237676545,1012.2725046854555,8.141497183016197,1676509178.9261205,2023-02-15 16:59:38.926129
0,0,0,23.218671875,57999,16.96386588461625,1012.2755213343557,8.11636191310512,1676509180.1254692,2023-02-15 16:59:40.125478
0,0,0,23.21828125,58278,16.96384596849531,1012.2748588393166,8.121881937641064,1676509181.3249557,2023-02-15 16:59:41.324964
0,0,0,23.21828125,58318,16.973412302855987,1012.2748588393166,8.121881937641064,1676509182.5243943,2023-02-15 16:59:42.524403
0,0,0,23.217109375,58318,16.959003368604623,1012.2830212981848,8.053871106731629,1676509183.723687,2023-02-15 16:59:43.723695
